"province","health_region","date_death_report","deaths","cumulative_deaths"
"Quebec","Outaouais","11-04-2020",0,0
"Quebec","Outaouais","12-04-2020",0,0
"Quebec","Outaouais","13-04-2020",0,0
"Quebec","Outaouais","14-04-2020",0,0
"Quebec","Outaouais","15-04-2020",0,0
"Quebec","Outaouais","16-04-2020",0,0
"Quebec","Outaouais","17-04-2020",1,1
"Quebec","Outaouais","18-04-2020",0,1
"Quebec","Outaouais","19-04-2020",0,1
"Quebec","Outaouais","20-04-2020",0,1
"Quebec","Outaouais","21-04-2020",0,1
"Quebec","Outaouais","22-04-2020",0,1
"Quebec","Outaouais","23-04-2020",0,1
"Quebec","Outaouais","24-04-2020",1,2
"Quebec","Outaouais","25-04-2020",0,2
"Quebec","Outaouais","26-04-2020",0,2
"Quebec","Outaouais","27-04-2020",0,2
"Quebec","Outaouais","28-04-2020",0,2
"Quebec","Outaouais","29-04-2020",1,3
"Quebec","Outaouais","30-04-2020",0,3
"Quebec","Saguenay","08-03-2020",0,0
"Quebec","Saguenay","09-03-2020",0,0
"Quebec","Saguenay","10-03-2020",0,0
"Quebec","Saguenay","11-03-2020",0,0
"Quebec","Saguenay","12-03-2020",0,0
"Quebec","Saguenay","13-03-2020",0,0
"Quebec","Saguenay","14-03-2020",0,0
"Quebec","Saguenay","15-03-2020",0,0
"Quebec","Saguenay","16-03-2020",0,0
"Quebec","Saguenay","17-03-2020",0,0
"Quebec","Saguenay","18-03-2020",0,0
"Quebec","Saguenay","19-03-2020",0,0
"Quebec","Saguenay","20-03-2020",0,0
"Quebec","Saguenay","21-03-2020",0,0
"Quebec","Saguenay","22-03-2020",0,0
"Quebec","Saguenay","23-03-2020",0,0
"Quebec","Saguenay","24-03-2020",0,0
"Quebec","Saguenay","25-03-2020",0,0
"Quebec","Saguenay","26-03-2020",0,0
"Quebec","Saguenay","27-03-2020",0,0
"Quebec","Saguenay","28-03-2020",0,0
"Quebec","Saguenay","29-03-2020",0,0
"Quebec","Saguenay","30-03-2020",0,0
"Quebec","Saguenay","31-03-2020",0,0
"Quebec","Saguenay","01-04-2020",0,0
"Quebec","Saguenay","02-04-2020",0,0
"Quebec","Saguenay","03-04-2020",0,0
"Quebec","Saguenay","04-04-2020",0,0
"Quebec","Saguenay","05-04-2020",0,0
"Quebec","Saguenay","06-04-2020",0,0
"Quebec","Saguenay","07-04-2020",0,0
"Quebec","Saguenay","08-04-2020",0,0
"Quebec","Saguenay","09-04-2020",0,0
"Quebec","Saguenay","10-04-2020",0,0
"Quebec","Saguenay","11-04-2020",3,3
"Quebec","Saguenay","12-04-2020",0,3
"Quebec","Saguenay","13-04-2020",2,5
"Quebec","Saguenay","14-04-2020",0,5
"Quebec","Saguenay","15-04-2020",0,5
"Quebec","Saguenay","16-04-2020",2,7
"Quebec","Saguenay","17-04-2020",2,9
"Quebec","Saguenay","18-04-2020",0,9
"Quebec","Saguenay","19-04-2020",1,10
"Quebec","Saguenay","20-04-2020",1,11
"Quebec","Saguenay","21-04-2020",1,12
"Quebec","Saguenay","22-04-2020",3,15
"Quebec","Saguenay","23-04-2020",2,17
"Quebec","Saguenay","24-04-2020",0,17
"Quebec","Saguenay","25-04-2020",2,19
"Quebec","Saguenay","26-04-2020",0,19
"Quebec","Saguenay","27-04-2020",1,20
"Quebec","Saguenay","28-04-2020",0,20
"Quebec","Saguenay","29-04-2020",1,21
"Quebec","Saguenay","30-04-2020",0,21
